date,Unnamed: 0,day,new_id,retweets,favorites,text,ss_compound
2017-06-14,31935,2017-06-14,2208,9959,50732,"Happy birthday to U.S. ARMY and our soldiers. Thank you for your bravery, sacrifices, & dedication. Proud to be your Commander-in-Chief!",0.0258
2017-06-15,31939,2017-06-15,2209,7937,43469,"Crooked H destroyed phones w hammer, 'bleached' emails, & had husband meet wAG days before she was cleared- & they talk about obstruction?",-0.4798
2017-06-16,31945,2017-06-16,2210,14382,63413,# CongressionalBaseballGamepic.twitter.comuInOJTfD,-0.7644
2017-06-17,31951,2017-06-17,2211,7929,38615,Back from Miami where my CubanAmerican friends are very happy with what I signed today. Another campaign promise that I did not forget!,0.0
2017-06-18,31955,2017-06-18,2212,15210,78311,"...massive regulation cuts,  new legislative bills signed, great new S.C.Justice, and Infrastructure, Healthcare and Tax Cuts in works!",0.2481
2017-06-19,31959,2017-06-19,2213,6048,34214,"....because he doesn't even live there! He wants to raise taxes and kill healthcare. On Tuesday, # VoteKarenHandel.",-0.7177
2017-06-20,31966,2017-06-20,2214,12197,55784,"Big day tomorrow in Georgia and South Carolina. ObamaCare is dead. Dems want to raise taxes big! They can only obstruct, no ideas. Vote R",-0.9042
2017-06-21,31972,2017-06-21,2215,7791,41668,"Congratulations to Karen Handel on her big win in Georgia th. Fantastic job, we are all very proud of you!",0.6588
2017-06-22,31979,2017-06-22,2216,6826,44963,...Why did Democratic National Committee turn down the DHS offer to protect against hacks (long prior to election). It's all a big Dem HOAX!,-0.8491
2017-06-23,31990,2017-06-23,2217,5505,43174,. @ FLOTUS & I were honored to host our first WH Congressional Picnic. A wonderful evening & tradition. @ MarineBand:  pic.twitter.comtjcnmj,0.0
2017-06-24,31999,2017-06-24,2218,16563,71026,"Democrats slam GOP healthcare proposal as Obamacare premiums & deductibles increase by over %. Remember keep your doctor, keep your plan?",-0.5992
2017-06-25,32005,2017-06-25,2219,22363,92853,Hillary Clinton colluded with the Democratic Party in order to beat Crazy Bernie Sanders. Is she allowed to so collude? Unfair to Bernie!,-0.522
2017-06-26,32006,2017-06-26,2220,13040,62301,"...and did not want to rock the boat. He didn't choke, he colluded or obstructed, and it did the Dems and Crooked Hillary no good.",-0.722
2017-06-27,32013,2017-06-27,2221,15428,64066,Fake News CNN is looking at big management changes now that they got caught falsely pushing their phony Russian stories. Ratings way down!,-0.9158
2017-06-28,32018,2017-06-28,2222,7180,34620,"# ICYMI- on Monday, I had the great honor of welcoming India's Prime Minister @ narendramodi to the WH. Full Remarks:  pic.twitter.comTlggNXT",-0.6696
2017-06-29,32027,2017-06-29,2223,4179,26137,"...to Mar-a-Lago  nights in a row around New Year's Eve, and insisted on joining me. She was bleeding badly from a face-lift. I said no!",-0.8519
2017-06-30,32037,2017-06-30,2224,10141,48674,Crime and killings in Chicago have reached such epidemic proportions that I am sending in Federal help.  shootings in Chicago this year!,-0.9205
2017-07-01,32047,2017-07-01,2225,9515,43993,America will THINK BIG once again. We will inspire millions of children to carry on the proud tradition of American space leadership!pic.twitter.commmqQslF,-0.848
2017-07-02,32055,2017-07-02,2226,15050,77060,# FraudNewsCNN # FNNpic.twitter.comWYUnHjjUjg,-0.5549
2017-07-03,32062,2017-07-03,2227,7957,53596,"America's men & women in uniform is the story of FREEDOM overcoming OPPRESSION, the STRONG protecting the WEAK, & GOOD defeating EVIL! USApic.twitter.comGufDCOo",-0.7891
2017-07-04,32072,2017-07-04,2228,21470,100850,# HappyIndependenceDay # July # USApic.twitter.comNsFslPEFrp,-0.5294
2017-07-05,32077,2017-07-05,2229,13458,83668,# HappyIndependenceDay # USApic.twitter.compfqnRshZ,-0.5511
2017-07-06,32081,2017-07-06,2230,12291,66861,"A strong Poland is a blessing to the nations of Europe, and a strong Europe is a blessing to the West, and to the world.pic.twitter.comvHzPwMtJSm",-0.8316
2017-07-07,32086,2017-07-07,2231,11163,59530,After Poland had a great meeting with Chancellor Merkel and then with PM Shinz<U+014D> Abe of Japan & President Moon of South Korea.,-0.3595
2017-07-08,32092,2017-07-08,2232,12990,74560,"Great first day with world leaders at the # GSummit here in Hamburg, Germany. Looking forward to day two! # USApic.twitter.combLKgZKQemw",-0.4389
2017-07-09,32097,2017-07-09,2233,14211,68817,...We negotiated a ceasefire in parts of Syria which will save lives. Now it is time to move forward in working constructively with Russia!,-0.4767
2017-07-10,32108,2017-07-10,2234,15265,77492,I cannot imagine that Congress would dare to leave Washington without a beautiful new HealthCare bill fully approved and ready to go!,-0.8024
2017-07-11,32113,2017-07-11,2235,16767,85133,Big wins against ISIS!,-0.7177
2017-07-12,32117,2017-07-12,2236,13246,54955,. @ WashTimes states Democrats have willfully used Moscow disinformation to influence the presidential election against Donald Trump.,-0.5574
2017-07-13,32125,2017-07-13,2237,9687,51243,Big WIN today for building the wall. It will secure the border & save lives. Now the full House & Senate must act!  pic.twitter.comxhiknXko,0.0
2017-07-14,32133,2017-07-14,2238,7460,40079,. @ VP Mike Pence is working hard on HealthCare and getting our wonderful Republican Senators to do what is right for the people.,-0.3802
2017-07-15,32142,2017-07-15,2239,5649,44702,Honored to serve as Commander-in-Chief to the courageous men and women of our U.S. Armed Forces. A grateful nation thanks you!pic.twitter.comwERNVJoO,-0.3885
2017-07-16,32152,2017-07-16,2240,6073,40505,"HillaryClinton can illegally get the questions to the Debate & delete , emails but my son Don is being scorned by the Fake News Media?",-0.8654
2017-07-17,32160,2017-07-17,2241,5929,42095,Congratulations to Sung Hyun Park on winning the  @ USGA # USWomensOpen,0.4199
2017-07-18,32163,2017-07-18,2242,13129,58522,"As I have always said, let ObamaCare fail and then come together and do a great healthcare plan. Stay tuned!",-0.4157
2017-07-19,32168,2017-07-19,2243,13604,66289,"Fake News story of secret dinner with Putin is sick. All G  leaders, and spouses, were invited by the Chancellor of Germany. Press knew!",-0.9009
2017-07-20,32172,2017-07-20,2244,11067,53660,"Departing The Pentagon after meetings with @ VP Pence, Secretary James Mattis, and our great teams. # MAGApic.twitter.comdMSzhjQS",0.0
2017-07-21,32175,2017-07-21,2245,7578,36415,# MadeInAmerica  pic.twitter.comVfIrcXssx,0.0
2017-07-22,32180,2017-07-22,2246,7149,40855,"...What about all of the Clinton ties to Russia, including Podesta Company, Uranium deal, Russian Reset, big dollar speeches etc.",-0.8797
2017-07-23,32194,2017-07-23,2247,11212,49999,"American steel & American hands have constructed a , ton message to the world: American MIGHT IS SECOND TO NONE! # USSGeraldRFord # USApic.twitter.comPibfEybg",-0.2041
2017-07-24,32198,2017-07-24,2248,9077,37623,"After  year of investigation with Zero evidence being found, Chuck Schumer just stated that Democrats should blame ourselves,not Russia.",-0.7574
2017-07-25,32208,2017-07-25,2249,3838,23505,# Jambo- Remember your duty. Honor your history. Take care of the people God puts into your life <U+2013> and LOVE & CHERISH your country!pic.twitter.comDnNYxGJmI,-0.743
2017-07-26,32226,2017-07-26,2250,7806,43955,....Transgender individuals to serve in any capacity in the U.S. Military. Our military must be focused on decisive and overwhelming.....,-0.2425
2017-07-27,32238,2017-07-27,2251,6591,37944,...about then candidate Trump. Catherine Herridge @ FoxNews. So why doesn't Fake News report this? Witch Hunt! Purposely phony reporting.,-0.7184
2017-07-28,32246,2017-07-28,2252,9272,48729," Republicans and  Democrats let the American people down. As I said from the beginning, let ObamaCare implode, then deal. Watch!",0.0
2017-07-29,32256,2017-07-29,2253,12609,55104,".... Dems totally control the U.S. Senate. Many great Republican bills will never pass, like Kate's Law and complete Healthcare. Get smart!",-0.7793
2017-07-30,32267,2017-07-30,2254,15208,73738,"...they do NOTHING for us with North Korea, just talk. We will no longer allow this to continue. China could easily solve this problem!",-0.6697
2017-07-31,32271,2017-07-31,2255,25809,111786,"Highest Stock Market EVER, best economic numbers in years, unemployment lowest in  years, wages raising, border secure, S.C.: No WH chaos!",-0.6239
2017-08-01,32273,2017-08-01,2256,14313,70319,A great day at the White House!,-0.7345
2017-08-02,32277,2017-08-02,2257,9753,45852,I campaigned on creating a merit-based immigration system that protects U.S. workers & taxpayers. Watch:  # RAISEActpic.twitter.comzCFKOfYnB,0.0
2017-08-03,32281,2017-08-03,2258,8012,39021,Business is looking better than ever with business enthusiasm at record levels. Stock Market at an all-time high. That doesn't just happen!,-0.5519
2017-08-04,32288,2017-08-04,2259,8605,44230,....and don't forget that Foxconn will be spending up to  billion dollars on a top of the line plantplants in Wisconsin.,0.354
2017-08-05,32297,2017-08-05,2260,20205,81361,Prosperity is coming back to our shores because we are putting America WORKERS and FAMILIES first. # AmericaFirstpic.twitter.comkTcOm,0.0
2017-08-06,32298,2017-08-06,2261,12309,56091,"After many years of LEAKS going on in Washington, it is great to see the A.G. taking action! For National Security, the tougher the better!",0.0
2017-08-07,32304,2017-08-07,2262,10014,52490,"... Supreme Court pick, economic enthusiasm, deregulation & so much more have driven the Trump base even closer together. Will never change!",-0.7783
2017-08-08,32319,2017-08-08,2263,12284,63904,"After  days, rarely has any Administration achieved what we have achieved..not even close! Don't believe the Fake News Suppression Polls!",-0.7783
2017-08-09,32323,2017-08-09,2264,10904,59254,# GodBlessTheUSApic.twitter.comFkqgJQOKk,-0.5596
2017-08-10,32328,2017-08-10,2265,15732,78201,". @ IvankaTrump will lead the U.S. delegation to India this fall, supporting women<U+2019>s entrepreneurship globally. # GES @ narendramodi",-0.3802
2017-08-11,32331,2017-08-11,2266,9310,45715,"As promised on the campaign trail, we will provide opportunity for Americans to gain skills needed to succeed & thrive as the economy grows!pic.twitter.comZycWPPcU",0.4767
2017-08-12,32336,2017-08-12,2267,4382,28601,"Am in Bedminster for meetings & press conference on V.A. & all that we have done, and are doing, to make it better-but Charlottesville sad!",-0.8856
2017-08-13,32343,2017-08-13,2268,19639,98675,"Condolences to the family of the young woman killed today, and best regards to all of those injured, in Charlottesville, Virginia. So sad!",-0.7707
2017-08-14,32345,2017-08-14,2269,9669,53070,Heading to Washington this morning. Much work to do. Focus on trade and military. # MAGA,-0.6693
2017-08-15,32349,2017-08-15,2270,6256,14993,. @ Merck Pharma is a leader in higher & higher drug prices while at the same time taking jobs out of the U.S. Bring jobs back & LOWER PRICES!,-0.4981
2017-08-16,32358,2017-08-16,2271,5253,33129,"Amazon is doing great damage to tax paying retailers. Towns, cities and states throughout the U.S. are being hurt - many jobs being lost!",-0.5255
2017-08-17,32368,2017-08-17,2272,9925,44262,...and people like Ms. Heyer. Such a disgusting lie. He just can't forget his election trouncing.The people of South Carolina will remember!,-0.9344
2017-08-18,32380,2017-08-18,2273,11864,50656,"Heading to Camp David for major meeting on National Security, the Border and the Military (which we are rapidly building to strongest ever).",-0.8217
2017-08-19,32385,2017-08-19,2274,11710,55493,Great job by all law enforcement officers and Boston Mayor @ Marty_Walsh.,-0.9246
2017-08-21,32395,2017-08-21,2275,13493,67391,Heading back to Washington after working hard and watching some of the worst and most dishonest Fake News reporting I have ever seen!,-0.9211
2017-08-22,32399,2017-08-22,2276,5204,37181,Address to the Nation Full Video & Transcript:  <U+2026>pic.twitter.comlyfNatiX,-0.1027
2017-08-23,32405,2017-08-23,2277,9376,45290,# DrainTheSwamp # PhoenixRallypic.twitter.comoSxoCBiC,-0.916
2017-08-24,32415,2017-08-24,2278,9073,43548,"..(enthusiastic, dynamic and fun) and the American Legion - V.A. (respectful and strong). Too bad the Dems have no one who can change tones!",-0.5255
2017-08-25,32425,2017-08-25,2279,7104,34874,A GREAT HONOR to spend time with our BRAVE HEROES at the @ USMC Air Station Yuma. THANK YOU for your service to the United States of America!pic.twitter.comlJnxODu,-0.6996
2017-08-26,32436,2017-08-26,2280,7412,42142,". @ ChuckGrassley - got your message loud and clear. We have fantastic people on the ground, got there long before # Harvey. So far, so good!",-0.4003
2017-08-27,32444,2017-08-27,2281,8931,48641,"A great book by a great guy, highly recommended! <U+2026>",-0.5994
2017-08-28,32455,2017-08-28,2282,19023,97600,"HISTORIC rainfall in Houston, and all over Texas. Floods are unprecedented, and more rain coming. Spirit of the people is incredible.Thanks!",0.3084
2017-08-29,32456,2017-08-29,2283,14348,70682,. @ foxandfriends We are not looking to fill all of those positions. Don't need many of them - reduce size of government. @ IngrahamAngle,0.0
2017-08-30,32458,2017-08-30,2284,11828,73881,"After reading the false reporting and even ferocious anger in some dying magazines, it makes me wonder, WHY? All I want to do is # MAGA!",-0.7567
2017-08-31,32463,2017-08-31,2285,19557,90453,First responders have been doing heroic work. Their courage & devotion has saved countless lives <U+2013> they represent the very best of America!pic.twitter.comIgvCQLTKO,0.8205
2017-09-01,32465,2017-09-01,2286,11550,61445,"'President Donald J. Trump Proclaims September , , as a National Day of Prayer' # HurricaneHarvey # PrayForTexas  pic.twitter.comMpLBWpxfT",0.0
2017-09-02,32470,2017-09-02,2287,11195,55846,Departing for Texas and Louisiana with @ FLOTUS Melania right now @JBA_NAFW. We will see you soon. America is with you!pic.twitter.comzbHVdJVPr,0.0
2017-09-03,32475,2017-09-03,2288,11624,61469,"..North Korea is a rogue nation which has become a great threat and embarrassment to China, which is trying to help but with little success.",-0.5356
2017-09-04,32485,2017-09-04,2289,23014,107980,"We are building our future with American hands, American labor, American iron, aluminum and steel. Happy # LaborDay!pic.twitter.comlyvtNfQIO",0.6114
2017-09-05,32486,2017-09-05,2290,20372,86889,Big week coming up!,0.0
2017-09-06,32490,2017-09-06,2291,11070,44749,'President Donald J. Trump Approves Emergency Declarations'    pic.twitter.comqoJOMGy,-0.296
2017-09-07,32496,2017-09-07,2292,5487,27850,"During my trip to Saudi Arabia, I spoke to the leaders of more than  Arab & Muslim nations about the need to confront our shared enemies..pic.twitter.comoeAQfIeX",-0.4003
2017-09-08,32506,2017-09-08,2293,11944,55902,...never allow the Republicans to pass even great legislation.  Dems control - will rarely get  (vs. ) votes. It is a Repub Death Wish!,-0.3382
2017-09-09,32514,2017-09-09,2294,12767,43903,Churches in Texas should be entitled to reimbursement from FEMA Relief Funds for helping victims of Hurricane Harvey (just like others).,-0.6124
2017-09-10,32517,2017-09-10,2295,9524,39839,"Heed the advice of @FLGovScott! If you're in an evacuation zone, you need to get to a shelter...there's not many hours left. Gov. Scottpic.twitter.comWViNMUK",0.0
2017-09-11,32519,2017-09-11,2296,16221,73340,# NeverForgetpic.twitter.comrmQabDon,0.0
2017-09-12,32521,2017-09-12,2297,11967,46626,"Congratulations to Eric & Lara on the birth of their son, Eric Luke Trump this morning! <U+2026>",-0.1593
2017-09-13,32525,2017-09-13,2298,12416,71931,"I will be traveling to Florida tomorrow to meet with our great Coast Guard, FEMA and many of the brave first responders & others.",-0.6476
2017-09-14,32528,2017-09-14,2299,8537,47788,"...I told Republicans to approve healthcare fast or this would happen. But don't worry, I will veto because I love our country & its people.",-0.8748
2017-09-15,32541,2017-09-15,2300,9021,37439,Another attack in London by a loser terrorist.These are sick and demented people who were in the sights of Scotland Yard. Must be proactive!,-0.886
2017-09-16,32553,2017-09-16,2301,12603,50802,"HAPPY th BIRTHDAY to the @ USAirForce! The American people are eternally grateful. Thank you for keeping America PROUD, STRONG and FREE!pic.twitter.comDYxkhgjR",-0.3818
2017-09-17,32555,2017-09-17,2302,5145,32446,"A great deal of good things happening for our country. Jobs and Stock Market at all time highs, and I believe will be getting even better!",-0.5848
2017-09-18,32562,2017-09-18,2303,7486,33506,Happy th Birthday @ CIA!pic.twitter.comCUgOZMfJ,0.4404
2017-09-19,32566,2017-09-19,2304,6447,33304,# USAatUNGA # UNGApic.twitter.comMjIJHGeU,-0.8534
2017-09-20,32574,2017-09-20,2305,4867,26930,A great and important day at the United Nations.Met with leaders of many nations who agree with much (or all) of what I stated in my speech!,-0.7906
2017-09-21,32589,2017-09-21,2306,5372,27625,"Alabama is sooo lucky to have a candidate like Big Luther Strange. Smart, tough on crime, borders & trade, loves Vets & Military. Tuesday!",0.1511
2017-09-22,32599,2017-09-22,2307,5799,35419,# USAatUNGA # UNGApic.twitter.commiTLjQ,-0.6962
2017-09-23,32610,2017-09-23,2308,5883,40157,"...our Great American Flag (or Country) and should stand for the National Anthem. If not, YOU'RE FIRED. Find something else to do!",-0.75
2017-09-24,32621,2017-09-24,2309,22444,92622,"...NFL attendance and ratings are WAY DOWN. Boring games yes, but many stay away because they love our country. League should back U.S.",-0.8122
2017-09-25,32629,2017-09-25,2310,10524,56106,# StandForOurAnthem,-0.5807
2017-09-26,32637,2017-09-26,2311,5830,33637,". @ CNN is # FakeNews. Just reported COS (John Kelly) was opposed to my stance on NFL players disrespecting FLAG, ANTHEM, COUNTRY. Total lie!",-0.8834
2017-09-27,32653,2017-09-27,2312,5315,30365," years ago today, the National Security Council met for the first time. Great history of advising Presidents-then & now! Thanks NSC Staff!",-0.8176
2017-09-28,32666,2017-09-28,2313,12131,54708,Democrats don't want massive tax cuts - how does that win elections? Great reviews for Tax Cut and Reform Bill.,0.0
2017-09-29,32671,2017-09-29,2314,5399,27724,...The fact is that Puerto Rico has been destroyed by two hurricanes. Big decisions will have to be made as to the cost of its rebuilding!,-0.5411
2017-09-30,32681,2017-09-30,2315,1261,3827,"...... # FakeNews critics are working overtime, but we're getting great marks from the people that truly matter! # PRStrong",-0.8412
2017-10-01,32700,2017-10-01,2316,6050,41718,", RESPECTING our National Anthem! # StandForOurAnthempic.twitter.comczutyGaMQV",-0.6428
2017-10-02,32711,2017-10-02,2317,10224,62226,Congratulations to # TeamUSAon your great @ PresidentsCup victory!pic.twitter.comfZePemo,0.3595
2017-10-03,32713,2017-10-03,2318,6237,34782,Great meeting with Governor Mapp of the # USVI. He is very thankful for the great job done by @ FEMA and First Responders.pic.twitter.comAtBGEpDFC,0.2263
2017-10-04,32716,2017-10-04,2319,10377,53303,"A great day in Puerto Rico yesterday. While some of the news coverage is Fake, most showed great warmth and friendship.",-0.7773
2017-10-05,32724,2017-10-05,2320,9086,52720,"On behalf of a GRATEFUL NATION, THANK YOU to all of the First Responders (HEROES) who saved countless lives in Las Vegas on Sunday night.pic.twitter.comZxuMYWnNHv",-0.5386
2017-10-06,32731,2017-10-06,2321,21745,81378,"Ralph Northam,who is running for Governor of Virginia,is fighting for the violent MS- killer gangs & sanctuary cities. Vote Ed Gillespie!",-0.8999
2017-10-07,32732,2017-10-07,2322,6363,31619,". @ NBCNews is so knowingly inaccurate with their reporting. The good news is that the PEOPLE get it, which is really all that matters! Not #",-0.3758
2017-10-08,32744,2017-10-08,2323,5514,32631,# LasVegasStrong # USA _TSpsghNb,-0.5726
2017-10-09,32751,2017-10-09,2324,12228,60562,Nobody could have done what I<U+2019>ve done for # PuertoRico with so little appreciation. So much work!pic.twitter.comkjAkIpfjI,-0.1511
2017-10-10,32756,2017-10-10,2325,9579,51458,"A big salute to Jerry Jones, owner of the Dallas Cowboys, who will BENCH players who disrespect our Flag.Stand for Anthem or sit for game!",-0.7592
2017-10-11,32763,2017-10-11,2326,4271,24823,"...fired. This story is totally made up by the dishonest media.The Chief is doing a FANTASTIC job for me and, more importantly, for the USA!",-0.7644
2017-10-12,32776,2017-10-12,2327,4631,28130,"...We cannot keep FEMA, the Military & the First Responders, who have been amazing (under the most difficult circumstances) in P.R. forever!",-0.8353
2017-10-13,32788,2017-10-13,2328,9494,42733,Consumer confidence soars to highest level since   <U+2026>pic.twitter.comUMSKfX,-0.8883
2017-10-14,32799,2017-10-14,2329,8788,36314,# WeeklyAddresspic.twitter.comriqEiBNwk,-0.6239
2017-10-15,32808,2017-10-15,2330,10586,53197,"...approvals of The Keystone XL & Dakota Access pipelines. Also, look at the recent EPA cancelations & our great new Supreme Court Justice!",-0.5106
2017-10-16,32810,2017-10-16,2331,10666,50497,Art Laffer just said that he doesn't know how a Democrat could vote against the big tax cutreform bill and live with themselves! @ FoxNews,-0.6444
2017-10-17,32816,2017-10-17,2332,3605,22353,Always great to see the wonderful people of South Carolina. Thank you for the beautiful welcome at Greenville-Spartanburg Int'l Airport!pic.twitter.commaONcsTe,-0.7763
2017-10-18,32823,2017-10-18,2333,6265,32538,". @ NFL: Too much talk, not enough action. Stand for the National Anthem.",-0.7901
2017-10-19,32839,2017-10-19,2334,8780,39173,% of Americans think the Media is inventing stories about Trump & his Administration. @ FoxNews It is actually much worse than this!,-0.7184
2017-10-20,32848,2017-10-20,2335,6009,32754,"....This now allows for the passage of large scale Tax Cuts (and Reform), which will be the biggest in the history of our country!",-0.6996
2017-10-21,32858,2017-10-21,2336,9215,42380,<U+201C>Trump hails liberation of Raqqa as critical breakthrough in anti-ISIS campaign<U+201D>-trump-hails-liberation-of-raqqa-as-critical-breakthrough-in-anti-isis <U+2026>,-0.5255
2017-10-22,32868,2017-10-22,2337,6582,42569,"... months than this Administration. Over  Legislation approvals, massive regulation cuts, energy freedom, pipelines, border security....",-0.8599
2017-10-23,32875,2017-10-23,2338,14239,79387,"I had a very respectful conversation with the widow of Sgt. La David Johnson, and spoke his name from beginning, without hesitation!",-0.6476
2017-10-24,32878,2017-10-24,2339,5612,28325,"...Corker dropped out of the race in Tennesse when I refused to endorse him, and now is only negative on anything Trump. Look at his record!",-0.8143
2017-10-25,32886,2017-10-25,2340,5023,29511,Clinton campaign & DNC paid for research that led to the anti-Trump Fake News Dossier. The victim here is the President. @ FoxNews,-0.6369
2017-10-26,32898,2017-10-26,2341,4933,28159,Big news - Budget just passed!,-0.6748
2017-10-27,32908,2017-10-27,2342,5909,35232,. @ FoxNews Chris Wallace: <U+201C>More evidence of Dem collusion with Russia than GOP<U+201D>-foxs-wallace-more-evidence-of-dem-collusion-with-russia-than-gop <U+2026>,-0.7906
2017-10-28,32921,2017-10-28,2343,7605,37181,# JFKFilespic.twitter.comAnPBSJFhJ,-0.5267
2017-10-29,32930,2017-10-29,2344,12082,57191,"...are now fighting back like never before. There is so much GUILT by DemocratsClinton, and now the facts are pouring out. DO SOMETHING!",-0.884
2017-10-30,32939,2017-10-30,2345,6391,38712,"....Also, there is NO COLLUSION!",-0.4981
2017-10-31,32943,2017-10-31,2346,5384,25939,"....came to the campaign. Few people knew the young, low level volunteer named George, who has already proven to be a liar. Check the DEMS!",-0.8516
2017-11-01,32956,2017-11-01,2347,4429,25897,# NYCStrong # USApic.twitter.comKXwPd,-0.8689
2017-11-02,32970,2017-11-02,2348,4170,30537,...There is also something appropriate about keeping him in the home of the horrible crime he committed. Should move fast. DEATH PENALTY!,-0.9681
2017-11-03,32985,2017-11-03,2349,6617,40516,"....People are angry. At some point the Justice Department, and the FBI, must do what is right and proper. The American public deserves it!",-0.7531
2017-11-04,33005,2017-11-04,2350,10926,60683,Thank you for such a beautiful welcome Hawaii. My great honor to visit @PacificCommand upon arrival. Heading to Pearl Harbor w @ FLOTUS now.pic.twitter.comgDMEcmnS,-0.5423
2017-11-05,33009,2017-11-05,2351,9939,49667,Heading into the  days with great negotiating strength because of our tremendous economy. <U+2026>,0.2732
2017-11-06,33015,2017-11-06,2352,11033,61326,# USA # Japanpic.twitter.comEvxFqAVnFS,-0.5255
2017-11-07,33020,2017-11-07,2353,5835,30648,". @ EdWGillespie will totally turn around the high crime and poor economic performance of VA. MS- and crime will be gone. Vote today, ASAP!",-0.8858
2017-11-08,33031,2017-11-08,2354,4889,26471,Anyone who doubts the strength or determination of the U.S. should look to our past....and you will doubt it no longer.pic.twitter.comzyuYcfIH,-0.661
2017-11-09,33043,2017-11-09,2355,16234,82636,In the coming months and years ahead I look forward to building an even STRONGER relationship between the United States and China. pic.twitter.commKSBtEV,0.7297
2017-11-10,33045,2017-11-10,2356,6384,35524,"I am leaving China for # APEC in Vietnam. @ FLOTUS Melania is staying behind to see the zoo, and of course, the Great WALL of China before going to Alaska to greet our AMAZING troops.",-0.8908
2017-11-11,33055,2017-11-11,2357,10507,51130,<U+201C>Presidential Proclamation Commemorating the th Anniversary of the Vietnam War<U+201D>   pic.twitter.comfsnmRUAa,0.0
2017-11-12,33057,2017-11-12,2358,7848,51618,"Does the Fake News Media remember when Crooked Hillary Clinton, as Secretary of State, was begging Russia to be our friend with the misspelled reset button? Obama tried also, but he had zero chemistry with Putin.",0.0
2017-11-13,33066,2017-11-13,2359,7207,38974,"Great day of bilateral meetings at # ASEANSummit on trade, which we are turning around to be great deals for our country!pic.twitter.comahAvmns",-0.6986
2017-11-14,33070,2017-11-14,2360,7087,42557,"After my tour of Asia, all Countries dealing with us on TRADE know that the rules have changed. The United States has to be treated fairly and in a reciprocal fashion. The massive TRADE deficits must go down quickly!",0.0
2017-11-15,33078,2017-11-15,2361,4207,28111,". @ foxandfriends will be showing much of our successful trip to Asia, and the friendships & benefits that will endure for years to come!",-0.9328
2017-11-16,33088,2017-11-16,2362,9959,58095,"....your release possible and, HAVE A GREAT LIFE! Be careful, there are many pitfalls on the long and winding road of life!",-0.7424
2017-11-17,33095,2017-11-17,2363,10648,56303,.And to think that just last week he was lecturing anyone who would listen about sexual harassment and respect for women. Lesley Stahl tape?,-0.765
2017-11-18,33101,2017-11-18,2364,9110,48849,"Crooked Hillary Clinton is the worst (and biggest) loser of all time. She just can<U+2019>t stop, which is so good for the Republican Party. Hillary, get on with your life and give it another try in three years!",-0.55
2017-11-19,33104,2017-11-19,2365,63610,245088,"Now that the three basketball players are out of China and saved from years in jail, LaVar Ball, the father of LiAngelo, is unaccepting of what I did for his son and that shoplifting is no big deal. I should have left them in jail!",0.2244
2017-11-20,33105,2017-11-20,2366,11068,58183,Big-game trophy decision will be announced next week but will be very hard pressed to change my mind that this horror show in any way helps conservation of Elephants or any other animal.,-0.7644
2017-11-21,33112,2017-11-21,2367,12236,57006,President Donald J. Trump and @ FLOTUS Melania Participate in the Pardoning of the National Thanksgiving Turkey at the White House.-syHsmFDLwqEMU_ZGf_dbkWgSYRXJMeDEr <U+2026>,0.4019
2017-11-22,33114,2017-11-22,2368,9133,45611, Million American to travel this weekend - highest number in twelve years (AAA). Traffic and airports are running very smoothly! @ FoxNews,-0.8311
2017-11-23,33121,2017-11-23,2369,3149,8059,....And it will get even better with Tax Cuts! <U+2026>,0.0
2017-11-24,33128,2017-11-24,2370,9971,53236,A great guy (with great ratings)!  <U+2026>,-0.9123
2017-11-25,33137,2017-11-25,2371,8463,39556,". @ FoxNews is MUCH more important in the United States than CNN, but outside of the U.S., CNN International is still a major source of (Fake) news, and they represent our Nation to the WORLD very poorly. The outside world does not see the truth from them!",-0.8553
2017-11-26,33141,2017-11-26,2372,15666,59936,I endorsed Luther Strange in the Alabama Primary. He shot way up in the polls but it wasn<U+2019>t enough. Can<U+2019>t let SchumerPelosi win this race. Liberal Jones would be BAD!,-0.9587
2017-11-27,33145,2017-11-27,2373,10705,51632,"Back in D.C., big week for Tax Cuts and many other things of great importance to our Country. Senate Republicans will hopefully come through for all of us. The Tax Cut Bill is getting better and better. The end result will be great for ALL!",-0.8185
2017-11-28,33149,2017-11-28,2374,6008,26858,<U+201C>Statement from President Donald J. Trump on # GivingTuesday<U+201D>-press-officestatement-president-donald-j-trump-givingtuesday <U+2026>,-0.908
2017-11-29,33158,2017-11-29,2375,6366,33176,". @ foxandfriends, we are in record territory in all things having to do with our economy! <U+2026>",-0.7407
2017-11-30,33172,2017-11-30,2376,8695,41776,". @ Theresa_May, don<U+2019>t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine!",-0.8288
2017-12-01,33187,2017-12-01,2377,13046,53166,A disgraceful verdict in the Kate Steinle case! No wonder the people of our Country are so angry with Illegal Immigration.,-0.8749
2017-12-02,33195,2017-12-02,2378,14356,62994," years ago this week, a brave seamstress in Montgomery, Alabama uttered one word that changed history...pic.twitter.comeOvCBcMIKX",-0.9095
2017-12-03,33199,2017-12-03,2379,12156,61352,"After years of Comey, with the phony and dishonest Clinton investigation (and more), running the FBI, its reputation is in Tatters - worst in History! But fear not, we will bring it back to greatness.",-0.9373
