date,Unnamed: 0,new_id,retweets,favorites,ss_compound
2015-10-17,25570.0,1610.0,1435.076923076923,2680.846153846154,0.33670000000000005
2015-10-18,25601.0,1611.0,807.1836734693877,1641.0408163265306,0.19418163265306132
2015-10-19,25644.0,1612.0,978.0,1831.0,0.16623513513513521
2015-10-20,25668.0,1613.0,863.7272727272727,1811.909090909091,0.3711636363636364
2015-10-21,25689.5,1614.0,913.4375,1941.03125,0.33145
2015-10-22,25709.5,1615.0,1596.75,3104.25,0.23552499999999998
2015-10-23,25716.0,1616.0,985.0,2177.6,0.3204
2015-10-24,25727.5,1617.0,926.5,2042.2222222222222,0.29966666666666675
2015-10-25,25760.0,1618.0,858.0,1669.5744680851064,0.22293829787234049
2015-10-26,25790.0,1619.0,1432.6923076923076,2840.6153846153848,0.15019999999999997
2015-10-27,25805.5,1620.0,911.3333333333334,1842.9444444444443,0.3621888888888889
2015-10-28,25827.0,1621.0,902.92,1818.32,0.34907200000000005
2015-10-29,25868.0,1622.0,779.4912280701755,1676.6842105263158,0.522536842105263
2015-10-30,25903.0,1623.0,1050.7692307692307,2368.6923076923076,0.3961307692307692
2015-10-31,25934.0,1624.0,807.1428571428571,1657.9591836734694,0.31718571428571435
2015-11-01,25969.5,1625.0,987.1363636363636,1874.5,0.06401363636363636
2015-11-02,25992.0,1626.0,1232.0869565217392,2211.2608695652175,0.3658304347826085
2015-11-03,26015.0,1627.0,788.5652173913044,1485.0434782608695,0.2707086956521739
2015-11-04,26036.0,1628.0,707.4736842105264,1485.7894736842106,0.29840526315789473
2015-11-05,26052.0,1629.0,813.3076923076923,1752.5384615384614,0.07526153846153848
2015-11-06,26075.5,1630.0,1117.0882352941176,1868.735294117647,0.15589117647058823
2015-11-07,26107.5,1631.0,886.4333333333333,1788.8333333333333,0.23328999999999997
2015-11-08,26140.0,1632.0,704.6857142857143,1821.3428571428572,0.43868857142857137
2015-11-09,26161.0,1633.0,994.5714285714286,2429.714285714286,0.2938
2015-11-10,26179.5,1634.0,782.9666666666667,1780.6,0.2720633333333333
2015-11-11,26198.5,1635.0,1085.375,2764.125,0.4835124999999999
2015-11-12,26215.0,1636.0,1219.92,2654.08,-0.10395200000000003
2015-11-13,26234.5,1637.0,2037.2857142857142,4495.214285714285,0.16585714285714284
2015-11-14,26245.0,1638.0,4104.857142857143,9537.57142857143,-0.03679999999999996
2015-11-15,26260.5,1639.0,1755.875,3899.4583333333335,0.13365
2015-11-16,26284.0,1640.0,2305.521739130435,4681.217391304348,0.08071304347826089
2015-11-17,26303.0,1641.0,2511.733333333333,5494.666666666667,0.17909333333333335
2015-11-18,26314.0,1642.0,1660.857142857143,3078.8571428571427,0.4118857142857144
2015-11-19,26326.5,1643.0,1864.2222222222222,4190.388888888889,0.1010222222222222
2015-11-20,26349.0,1644.0,1565.9259259259259,3699.5925925925926,-0.0907037037037037
2015-11-21,26384.0,1645.0,790.7906976744187,2000.139534883721,0.4154697674418605
2015-11-22,26421.5,1646.0,1442.78125,3038.5,0.20026875000000002
2015-11-23,26443.5,1647.0,1532.8333333333333,3473.75,-0.02169166666666668
2015-11-24,26458.5,1648.0,1062.3333333333333,2719.8888888888887,0.39870000000000005
2015-11-25,26475.0,1649.0,838.6666666666666,2200.2,0.2121333333333333
2015-11-26,26491.0,1650.0,1635.8823529411766,3956.294117647059,0.1738352941176471
2015-11-27,26504.0,1651.0,1250.111111111111,3048.222222222222,0.0392
2015-11-28,26513.0,1652.0,1348.111111111111,3488.5555555555557,0.3831444444444444
2015-11-29,26526.5,1653.0,1062.0,2578.277777777778,0.16557222222222223
2015-11-30,26545.5,1654.0,1063.6,2417.3,0.33561
2015-12-01,26563.5,1655.0,1063.5,2384.875,0.3010875
2015-12-02,26580.0,1656.0,1115.235294117647,2491.235294117647,0.1580235294117647
2015-12-03,26607.5,1657.0,929.0,2281.3684210526317,0.3455368421052632
2015-12-04,26636.0,1658.0,886.0,2193.842105263158,0.19528421052631578
2015-12-05,26654.0,1659.0,927.7058823529412,2356.4117647058824,0.569529411764706
2015-12-06,26675.0,1660.0,1056.64,2490.04,0.09882400000000001
2015-12-07,26706.0,1661.0,2089.4864864864867,4757.2972972972975,0.06286216216216216
2015-12-08,26733.5,1662.0,1269.2222222222222,3375.5555555555557,0.3311888888888889
2015-12-09,26754.5,1663.0,2419.4166666666665,5165.416666666667,-0.010833333333333325
2015-12-10,26780.5,1664.0,2198.0714285714284,4687.785714285715,0.25096071428571426
2015-12-11,26804.5,1665.0,1650.55,4030.0,0.36377500000000007
2015-12-12,26825.5,1666.0,2267.2272727272725,4466.090909090909,0.3521681818181819
2015-12-13,26854.5,1667.0,1078.2777777777778,2715.1666666666665,0.1835472222222222
2015-12-14,26878.0,1668.0,1848.6363636363637,4175.363636363636,0.3358454545454545
2015-12-15,26896.0,1669.0,1280.64,3331.12,0.18727999999999997
2015-12-16,26924.0,1670.0,1277.3548387096773,3459.8064516129034,0.30464838709677416
2015-12-17,26943.0,1671.0,1881.4285714285713,4715.571428571428,-0.049300000000000004
2015-12-18,26952.5,1672.0,2139.0833333333335,4876.25,-0.21224999999999997
2015-12-19,26962.5,1673.0,2610.25,6110.375,0.25111249999999996
2015-12-20,26975.5,1674.0,1380.0555555555557,3469.1111111111113,0.11789444444444447
2015-12-21,26996.5,1675.0,2067.4583333333335,5113.333333333333,0.06031250000000001
2015-12-22,27019.0,1676.0,1095.7142857142858,3182.7619047619046,0.24886666666666665
2015-12-23,27038.0,1677.0,3696.294117647059,7739.411764705882,-0.19375882352941182
2015-12-24,27053.5,1678.0,2947.285714285714,7336.928571428572,-0.019214285714285722
2015-12-25,27070.0,1679.0,1952.5263157894738,5836.0526315789475,0.3113736842105263
2015-12-26,27081.5,1680.0,2846.75,7241.75,-0.6073999999999999
2015-12-27,27093.5,1681.0,1610.0,4300.9,-0.12286499999999997
2015-12-28,27108.0,1682.0,2516.777777777778,6779.222222222223,0.09175555555555556
2015-12-29,27123.0,1683.0,1394.7142857142858,3855.714285714286,0.22721904761904763
2015-12-30,27143.0,1684.0,1122.1052631578948,3325.7894736842104,0.38652105263157904
2015-12-31,27162.5,1685.0,1096.45,3397.9,0.27654
2016-01-01,27176.5,1686.0,2582.5,7280.5,0.337475
2016-01-02,27190.0,1687.0,2141.6315789473683,5961.421052631579,0.36898421052631575
2016-01-03,27207.5,1688.0,2369.75,5821.3125,0.02895624999999999
2016-01-04,27218.5,1689.0,2514.5,5985.0,0.14915
2016-01-05,27229.0,1690.0,1110.4,3357.9333333333334,0.5268333333333334
2016-01-06,27245.0,1691.0,1673.235294117647,4319.705882352941,0.11693529411764705
2016-01-07,27260.5,1692.0,1965.0,4598.857142857143,-0.025350000000000004
2016-01-08,27273.5,1693.0,1646.9166666666667,4754.583333333333,0.3759916666666667
2016-01-09,27285.5,1694.0,1227.3333333333333,3744.8333333333335,0.47303333333333325
2016-01-10,27297.5,1695.0,1366.5833333333333,4373.5,0.36217499999999997
2016-01-11,27309.5,1696.0,1664.3333333333333,4853.5,0.3552166666666667
2016-01-12,27321.5,1697.0,1136.5833333333333,3675.0833333333335,0.4473833333333334
2016-01-13,27334.5,1698.0,2851.6428571428573,6974.0,-0.029021428571428587
2016-01-14,27348.0,1699.0,1791.3846153846155,5091.615384615385,0.05553846153846157
2016-01-15,27357.0,1700.0,2213.8,6191.2,0.29354
2016-01-16,27370.5,1701.0,2320.681818181818,5676.409090909091,0.15989999999999996
2016-01-17,27384.5,1702.0,3115.0,7176.333333333333,0.13504999999999998
2016-01-18,27390.5,1703.0,1583.8333333333333,4472.0,0.6684166666666668
2016-01-19,27402.0,1704.0,1635.4117647058824,4674.058823529412,0.35594117647058826
2016-01-20,27415.5,1705.0,1768.4,4991.2,0.48862000000000005
2016-01-21,27427.0,1706.0,1369.3846153846155,3882.153846153846,-0.09036153846153847
2016-01-22,27448.0,1707.0,1461.4827586206898,3829.0,0.019962068965517242
2016-01-23,27477.0,1708.0,1654.9655172413793,4551.137931034483,0.29649655172413797
2016-01-24,27501.0,1709.0,1256.842105263158,3762.7368421052633,0.4210315789473684
2016-01-25,27519.5,1710.0,1230.4444444444443,3537.5,0.08241111111111114
2016-01-26,27545.0,1711.0,1350.4242424242425,3878.151515151515,-0.014496969696969703
2016-01-27,27566.0,1712.0,4160.777777777777,11802.333333333334,0.05476666666666668
2016-01-28,27587.0,1713.0,1834.3333333333333,5097.69696969697,0.13594545454545454
2016-01-29,27613.0,1714.0,2422.0526315789475,7011.684210526316,0.45554736842105265
2016-01-30,27630.0,1715.0,2683.6666666666665,7388.066666666667,0.30502
2016-01-31,27645.5,1716.0,1912.375,5747.6875,0.13433125
2016-02-01,27654.5,1717.0,4649.5,11461.5,0.54425
2016-02-02,27662.0,1718.0,2554.6153846153848,9261.461538461539,0.4498615384615385
2016-02-03,27675.5,1719.0,3286.0714285714284,7837.642857142857,-0.2681285714285714
2016-02-04,27687.0,1720.0,2753.6666666666665,7206.111111111111,0.16990000000000005
2016-02-05,27696.0,1721.0,1573.111111111111,4821.333333333333,0.23982222222222221
2016-02-06,27711.0,1722.0,1861.4761904761904,5287.333333333333,0.11353809523809524
2016-02-07,27734.0,1723.0,1360.36,4439.16,0.33046400000000004
2016-02-08,27751.5,1724.0,3238.1,8340.1,0.2508
2016-02-09,27764.0,1725.0,3534.6666666666665,8696.466666666667,0.3411066666666667
2016-02-10,27775.5,1726.0,2477.875,8723.75,0.234675
2016-02-11,27785.5,1727.0,2604.4166666666665,7498.333333333333,-0.06769166666666665
2016-02-12,27801.5,1728.0,2429.95,6248.65,-0.15360500000000002
2016-02-13,27824.0,1729.0,2092.2,5433.36,0.22174
2016-02-14,27847.0,1730.0,2862.904761904762,8498.42857142857,0.08152380952380953
2016-02-15,27862.0,1731.0,2939.0,7824.444444444444,-0.19647777777777778
2016-02-16,27871.0,1732.0,2510.1111111111113,7368.888888888889,0.5873777777777779
2016-02-17,27884.0,1733.0,4649.117647058823,8119.941176470588,-0.0971294117647059
2016-02-18,27899.0,1734.0,3045.769230769231,6721.923076923077,0.2568769230769231
2016-02-19,27914.5,1735.0,2570.8333333333335,6607.5,0.31999444444444447
2016-02-20,27932.5,1736.0,2630.4444444444443,6921.611111111111,0.007616666666666673
2016-02-21,27945.5,1737.0,3858.75,11685.125,0.4660625
2016-02-22,27958.5,1738.0,2779.1111111111113,7452.777777777777,-0.14207222222222218
2016-02-23,27979.5,1739.0,2227.375,6379.166666666667,0.2931875
2016-02-24,28000.0,1740.0,2497.4117647058824,7525.294117647059,0.24924705882352938
2016-02-25,28023.0,1741.0,3019.0689655172414,8337.206896551725,0.06971724137931037
2016-02-26,28051.5,1742.0,2711.285714285714,8252.464285714286,0.24785
2016-02-27,28074.5,1743.0,2811.1666666666665,8752.833333333334,0.24820555555555554
2016-02-28,28097.5,1744.0,4076.75,8964.642857142857,0.03370714285714284
2016-02-29,28118.0,1745.0,3642.6153846153848,9491.76923076923,0.3417384615384616
2016-03-01,28129.0,1746.0,5163.666666666667,12530.444444444445,0.49754444444444446
2016-03-02,28143.0,1747.0,3943.5263157894738,12019.947368421053,0.3059157894736842
2016-03-03,28164.0,1748.0,4193.391304347826,12769.434782608696,0.14447826086956522
2016-03-04,28181.5,1749.0,3648.75,9445.5,0.08502500000000002
2016-03-05,28197.0,1750.0,2599.0,8791.157894736842,0.30846842105263156
2016-03-06,28213.0,1751.0,3349.230769230769,10662.307692307691,0.20362307692307693
2016-03-07,28227.0,1752.0,3910.6,11629.733333333334,0.14224000000000003
2016-03-08,28244.5,1753.0,3403.15,9086.5,0.130005
2016-03-09,28259.5,1754.0,4328.6,14064.4,0.29386
2016-03-10,28265.5,1755.0,8488.0,16161.0,-0.44025
2016-03-11,28271.5,1756.0,3875.6,10869.1,0.5074799999999999
2016-03-12,28285.0,1757.0,6539.64705882353,16087.764705882353,0.22225294117647057
2016-03-13,28299.0,1758.0,5739.727272727273,13915.09090909091,-0.11410909090909092
2016-03-14,28307.5,1759.0,5194.333333333333,13826.0,0.20519999999999997
2016-03-15,28320.5,1760.0,4675.85,12245.0,0.044230000000000005
2016-03-16,28346.5,1761.0,3864.625,12607.78125,0.37535625
2016-03-17,28369.0,1762.0,4602.692307692308,13887.846153846154,-0.03458461538461535
2016-03-18,28383.0,1763.0,4657.6,13747.2,-0.07333333333333333
2016-03-19,28403.0,1764.0,3552.88,11192.28,0.30416
2016-03-20,28423.0,1765.0,5076.333333333333,16344.266666666666,0.2988733333333334
2016-03-21,28431.0,1766.0,4701.0,15213.0,-0.4199
2016-03-22,28437.5,1767.0,7353.75,20425.333333333332,-0.2813833333333334
2016-03-23,28450.5,1768.0,6646.5,20059.285714285714,0.0027071428571428685
2016-03-24,28470.5,1769.0,5192.576923076923,14969.384615384615,-0.11798461538461538
2016-03-25,28484.0,1770.0,4915.0,14182.0,-0.7783
2016-03-26,28491.0,1771.0,6108.384615384615,17758.153846153848,0.11353076923076921
2016-03-27,28501.0,1772.0,5987.857142857143,18158.571428571428,0.28692857142857137
2016-03-28,28508.0,1773.0,4673.571428571428,12512.0,-0.08589999999999998
2016-03-29,28521.5,1774.0,5289.0,14626.65,0.09225999999999998
2016-03-30,28534.5,1775.0,5505.333333333333,15207.5,0.34395000000000003
2016-03-31,28540.0,1776.0,5392.0,14626.8,0.54888
2016-04-01,28548.0,1777.0,5480.181818181818,14373.363636363636,0.12065454545454544
2016-04-02,28558.0,1778.0,4435.444444444444,13585.777777777777,0.18623333333333333
2016-04-03,28569.0,1779.0,3499.6923076923076,9854.153846153846,0.34524615384615387
2016-04-04,28580.0,1780.0,3059.777777777778,9999.333333333334,0.7149666666666668
2016-04-05,28589.0,1781.0,5110.0,12435.444444444445,0.3823222222222223
2016-04-06,28594.5,1782.0,4777.5,15941.0,0.4598
2016-04-07,28597.5,1783.0,4921.25,15176.5,0.260575
2016-04-08,28606.0,1784.0,3697.6153846153848,10159.384615384615,0.24730769230769234
2016-04-09,28619.0,1785.0,3956.5384615384614,12316.153846153846,0.481823076923077
2016-04-10,28633.0,1786.0,3333.4,9288.2,0.15984666666666666
2016-04-11,28646.0,1787.0,4109.727272727273,11240.09090909091,0.34102727272727273
2016-04-12,28655.0,1788.0,4086.1428571428573,11274.714285714286,0.6329857142857144
2016-04-13,28661.0,1789.0,2937.8,9420.0,0.38564
2016-04-14,28666.5,1790.0,4522.666666666667,12553.666666666666,0.36443333333333333
2016-04-15,28671.0,1791.0,4126.666666666667,10957.333333333334,0.5229333333333334
2016-04-16,28678.5,1792.0,2713.75,8448.833333333334,0.49675833333333336
2016-04-17,28690.0,1793.0,4429.454545454545,12975.272727272728,0.3155181818181818
2016-04-18,28698.5,1794.0,4373.0,12446.333333333334,-0.19465
2016-04-19,28707.5,1795.0,3906.8333333333335,9499.166666666666,0.23278333333333337
2016-04-20,28719.5,1796.0,4206.916666666667,12754.083333333334,0.3151333333333334
2016-04-21,28729.0,1797.0,4898.571428571428,15057.857142857143,0.37775714285714285
2016-04-22,28734.0,1798.0,5829.333333333333,18350.333333333332,0.5665333333333332
2016-04-23,28741.0,1799.0,3456.6363636363635,9855.454545454546,0.31971818181818185
2016-04-24,28750.5,1800.0,2974.625,9723.875,0.5910875
2016-04-25,28758.5,1801.0,5337.875,15007.375,-0.146675
2016-04-26,28770.5,1802.0,3877.8125,10931.375,0.15369375000000002
2016-04-27,28784.0,1803.0,4542.545454545455,13284.181818181818,0.43770000000000003
2016-04-28,28796.0,1804.0,3571.6923076923076,12139.384615384615,0.5375923076923077
2016-04-29,28807.0,1805.0,5971.777777777777,16994.0,0.1963888888888889
2016-04-30,28814.0,1806.0,5398.2,15548.8,0.15014
2016-05-01,28821.0,1807.0,3636.222222222222,11850.888888888889,0.2883111111111112
2016-05-02,28831.0,1808.0,4846.0,14032.636363636364,0.4639454545454545
2016-05-03,28840.5,1809.0,3480.0,9951.125,0.47621250000000004
2016-05-04,28850.0,1810.0,5555.727272727273,17873.272727272728,0.5264090909090909
2016-05-05,28857.5,1811.0,26641.5,44844.0,-0.076675
2016-05-06,28865.5,1812.0,5633.083333333333,16597.333333333332,0.26968333333333344
2016-05-07,28877.0,1813.0,5950.545454545455,17397.909090909092,-0.06956363636363637
2016-05-08,28886.0,1814.0,3318.714285714286,11282.857142857143,0.2763714285714286
2016-05-09,28899.0,1815.0,2886.2631578947367,8874.842105263158,0.14923157894736844
2016-05-10,28915.5,1816.0,4129.0,12028.714285714286,0.24485714285714288
2016-05-11,28930.0,1817.0,4842.8,14902.466666666667,0.04195333333333333
2016-05-12,28938.5,1818.0,5534.5,19276.5,0.7011000000000001
2016-05-13,28941.0,1819.0,5748.0,16491.666666666668,0.37296666666666667
2016-05-14,28944.0,1820.0,9131.333333333334,25808.0,-0.15009999999999998
2016-05-15,28952.5,1821.0,3822.8571428571427,11648.642857142857,0.15360000000000001
2016-05-16,28964.5,1822.0,4678.0,12943.4,-0.25861999999999996
2016-05-17,28979.0,1823.0,4541.631578947368,13157.21052631579,-0.1173473684210526
2016-05-18,29012.0,1824.0,2124.2340425531916,7445.95744680851,0.37097021276595754
2016-05-19,29038.5,1825.0,5190.0,15822.5,-0.03195
2016-05-20,29047.5,1826.0,4309.25,12380.5,0.10252500000000002
2016-05-21,29060.0,1827.0,5912.153846153846,16172.923076923076,0.1454692307692308
2016-05-22,29071.0,1828.0,9489.666666666666,20743.0,-0.17657777777777783
2016-05-23,29077.5,1829.0,6725.25,18208.0,0.34302499999999997
2016-05-24,29085.0,1830.0,4341.363636363636,12620.545454545454,0.042681818181818196
2016-05-25,29099.0,1831.0,3496.0588235294117,11187.058823529413,0.3176823529411765
2016-05-26,29111.0,1832.0,4453.571428571428,13954.285714285714,0.1960285714285714
2016-05-27,29117.0,1833.0,4404.0,14407.4,0.6063000000000001
2016-05-28,29126.0,1834.0,5284.153846153846,16296.384615384615,0.2319461538461538
2016-05-29,29134.0,1835.0,7266.0,22347.333333333332,0.7750666666666667
2016-05-30,29143.5,1836.0,3929.125,13194.5,0.274475
2016-05-31,29154.0,1837.0,3995.6,13933.0,0.58082
2016-06-01,29159.5,1838.0,4792.0,15479.5,0.09599999999999997
2016-06-02,29171.0,1839.0,4080.0588235294117,12923.588235294117,0.021576470588235294
2016-06-03,29190.5,1840.0,3204.409090909091,9396.272727272728,0.24875454545454548
2016-06-04,29205.5,1841.0,7129.125,17733.625,0.329225
2016-06-05,29211.0,1842.0,5030.0,14898.0,0.01423333333333332
2016-06-06,29217.5,1843.0,5737.9,16153.6,-0.14087
2016-06-07,29223.5,1844.0,7074.0,18739.5,-0.2033
2016-06-08,29234.0,1845.0,3101.684210526316,9895.78947368421,0.3209947368421052
2016-06-09,29250.0,1846.0,16906.53846153846,38531.92307692308,0.2633153846153846
2016-06-10,29263.5,1847.0,6311.0,15458.357142857143,0.36492857142857144
2016-06-11,29274.0,1848.0,5446.0,17558.85714285714,0.25129999999999997
2016-06-12,29283.5,1849.0,13434.5,36966.333333333336,-0.14359166666666667
2016-06-13,29295.0,1850.0,6173.0,17527.0,-0.2505909090909091
2016-06-14,29303.5,1851.0,12470.333333333334,30297.666666666668,0.24050000000000002
2016-06-15,29310.0,1852.0,5682.714285714285,17546.285714285714,0.1135142857142857
2016-06-16,29317.0,1853.0,3283.5714285714284,9640.57142857143,0.21561428571428573
2016-06-17,29324.0,1854.0,5336.857142857143,16414.571428571428,0.2903857142857143
2016-06-18,29332.0,1855.0,2924.1111111111113,9846.444444444445,0.4897777777777778
2016-06-19,29339.5,1856.0,5921.666666666667,17537.5,-0.03305000000000002
2016-06-20,29343.5,1857.0,5658.5,21864.5,0.4681
2016-06-21,29350.5,1858.0,8655.0,21520.166666666668,-0.3690833333333334
2016-06-22,29359.0,1859.0,7849.2,20048.4,0.05357999999999998
2016-06-23,29369.5,1860.0,5002.1875,13413.0625,0.25915
2016-06-24,29383.5,1861.0,7107.916666666667,20445.416666666668,0.3766833333333334
2016-06-25,29393.0,1862.0,4162.0,13940.0,0.08507142857142858
2016-06-26,29402.5,1863.0,5834.416666666667,17674.666666666668,-0.08325833333333334
2016-06-27,29414.0,1864.0,5341.272727272727,16087.454545454546,-0.24474545454545452
2016-06-28,29425.0,1865.0,4869.090909090909,14206.181818181818,-0.19804545454545455
2016-06-29,29434.5,1866.0,4429.25,13826.75,0.4166500000000001
2016-06-30,29444.0,1867.0,4519.545454545455,13157.90909090909,0.2944818181818181
2016-07-01,29455.0,1868.0,4860.909090909091,13629.09090909091,-0.06370909090909091
2016-07-02,29467.0,1869.0,6391.461538461538,17399.46153846154,0.1006153846153846
2016-07-03,29477.5,1870.0,6609.25,19417.375,-0.02763749999999999
2016-07-04,29487.0,1871.0,5465.272727272727,16684.363636363636,-0.14579090909090908
2016-07-05,29496.0,1872.0,13351.714285714286,33413.71428571428,0.10387142857142855
2016-07-06,29507.5,1873.0,5938.0,17510.125,-0.14786874999999997
2016-07-07,29518.5,1874.0,7297.333333333333,21660.5,0.28591666666666665
2016-07-08,29524.0,1875.0,12874.4,40885.2,-0.54764
2016-07-09,29528.0,1876.0,8067.666666666667,24762.666666666668,0.6334333333333333
2016-07-10,29531.5,1877.0,10635.75,33203.75,-0.4619
2016-07-11,29535.0,1878.0,6095.333333333333,18802.0,0.2808
2016-07-12,29543.5,1879.0,8872.785714285714,21184.785714285714,0.03109285714285715
2016-07-13,29554.0,1880.0,6576.0,19512.0,0.3371
2016-07-14,29564.0,1881.0,5981.923076923077,18735.923076923078,0.16591538461538463
2016-07-15,29573.5,1882.0,16070.5,44798.833333333336,-0.36158333333333337
2016-07-16,29580.0,1883.0,6512.571428571428,22553.285714285714,-0.005014285714285709
2016-07-17,29592.0,1884.0,7198.64705882353,22643.529411764706,-0.1122764705882353
2016-07-18,29602.5,1885.0,5052.25,19270.5,0.5877000000000001
2016-07-19,29607.5,1886.0,6594.666666666667,22686.0,0.34876666666666667
2016-07-20,29615.0,1887.0,19122.11111111111,54895.11111111111,0.5075444444444446
2016-07-21,29628.5,1888.0,6693.222222222223,24615.555555555555,0.42995
2016-07-22,29640.5,1889.0,6899.333333333333,27120.666666666668,0.6820499999999999
2016-07-23,29650.5,1890.0,9133.857142857143,25976.714285714286,-0.4074071428571429
2016-07-24,29665.0,1891.0,7991.0,24605.4,-0.1817066666666667
2016-07-25,29684.5,1892.0,7991.333333333333,25828.708333333332,0.045062499999999985
2016-07-26,29703.0,1893.0,10279.846153846154,32782.0,-0.14663846153846152
2016-07-27,29719.5,1894.0,10289.9,32358.6,-0.016919999999999998
2016-07-28,29736.5,1895.0,8641.785714285714,25082.571428571428,0.11825714285714287
2016-07-29,29757.5,1896.0,9323.0,26685.35714285714,-0.24243214285714285
2016-07-30,29782.0,1897.0,7905.380952380952,23135.0,0.012638095238095226
2016-07-31,29798.0,1898.0,9983.272727272728,31609.0,-0.022799999999999997
2016-08-01,29811.5,1899.0,7924.25,22995.75,-0.07838125000000001
2016-08-02,29828.5,1900.0,9639.777777777777,24779.61111111111,0.09283333333333335
2016-08-03,29839.5,1901.0,9890.75,31305.75,0.387875
2016-08-04,29844.5,1902.0,6504.166666666667,21878.333333333332,0.6415
2016-08-05,29851.5,1903.0,8599.0,23704.0,-0.23073749999999998
2016-08-06,29860.5,1904.0,8689.9,24974.1,-0.09566000000000001
2016-08-07,29868.0,1905.0,11396.6,34761.6,0.1445
2016-08-08,29872.5,1906.0,5354.75,16521.25,0.03895
2016-08-09,29882.0,1907.0,5711.866666666667,17192.066666666666,0.3507933333333334
2016-08-10,29895.5,1908.0,7528.25,21271.833333333332,-0.04673333333333333
2016-08-11,29904.5,1909.0,8707.5,24875.5,0.040166666666666684
2016-08-12,29913.0,1910.0,7286.090909090909,21625.272727272728,0.05203636363636364
2016-08-13,29922.5,1911.0,6134.625,20938.375,0.57645
2016-08-14,29930.0,1912.0,11520.714285714286,34759.857142857145,-0.3269
2016-08-15,29936.5,1913.0,9912.833333333334,26306.833333333332,-0.10015
2016-08-16,29940.5,1914.0,7204.5,16573.5,-0.2287
2016-08-17,29947.0,1915.0,6076.454545454545,16622.363636363636,0.010318181818181811
2016-08-18,29954.5,1916.0,11675.75,26073.0,0.0
2016-08-19,29960.0,1917.0,6270.571428571428,21799.571428571428,0.24892857142857142
2016-08-20,29966.5,1918.0,10990.666666666666,29214.833333333332,0.08478333333333332
2016-08-21,29973.0,1919.0,4922.857142857143,16919.285714285714,0.7356428571428573
2016-08-22,29983.0,1920.0,5594.538461538462,16757.30769230769,0.06346923076923078
2016-08-23,29994.0,1921.0,7948.555555555556,23632.11111111111,0.1940222222222222
2016-08-24,30002.0,1922.0,5737.285714285715,18343.85714285714,0.3316571428571429
2016-08-25,30011.0,1923.0,6986.090909090909,21173.636363636364,-0.008863636363636357
2016-08-26,30024.0,1924.0,7639.6,18619.733333333334,-0.08109333333333334
2016-08-27,30037.5,1925.0,6004.833333333333,17736.583333333332,0.19442499999999996
2016-08-28,30046.0,1926.0,5935.8,15853.6,0.41735999999999995
2016-08-29,30054.5,1927.0,7960.666666666667,22253.333333333332,-0.36051666666666665
2016-08-30,30064.0,1928.0,6089.285714285715,17025.285714285714,-0.010142857142857151
2016-08-31,30069.5,1929.0,10209.5,29241.25,0.58675
2016-09-01,30077.5,1930.0,10294.083333333334,26772.666666666668,0.376975
2016-09-02,30086.0,1931.0,6213.0,20444.6,0.44216
2016-09-03,30091.5,1932.0,9226.166666666666,25716.833333333332,0.2407166666666666
2016-09-04,30096.0,1933.0,6222.333333333333,19768.0,-0.2308666666666667
2016-09-05,30105.0,1934.0,6891.4,20121.6,-0.10805999999999998
2016-09-06,30117.5,1935.0,7641.0,22192.6,0.35734000000000005
2016-09-07,30126.0,1936.0,5588.571428571428,17117.571428571428,0.26568571428571436
2016-09-08,30135.5,1937.0,6640.083333333333,21088.333333333332,0.34225833333333333
2016-09-09,30145.5,1938.0,8324.25,23276.625,-0.2065125
2016-09-10,30155.5,1939.0,7552.416666666667,23749.583333333332,0.45535
2016-09-11,30163.0,1940.0,9761.666666666666,27977.0,-0.17456666666666665
2016-09-12,30166.0,1941.0,4192.666666666667,16450.0,0.22236666666666668
2016-09-13,30170.5,1942.0,4194.5,15122.5,0.5188333333333334
2016-09-14,30179.5,1943.0,7012.583333333333,19174.583333333332,0.4578
2016-09-15,30191.5,1944.0,4143.75,13692.5,0.44020000000000015
2016-09-16,30201.5,1945.0,5742.0,17973.625,0.6392
2016-09-17,30211.0,1946.0,6861.636363636364,21191.81818181818,-0.19616363636363635
2016-09-18,30219.0,1947.0,7885.0,26586.0,0.09842000000000002
2016-09-19,30226.0,1948.0,9031.0,25074.666666666668,-0.06802222222222223
2016-09-20,30235.5,1949.0,8440.5,24885.3,0.25584
2016-09-21,30243.0,1950.0,9614.6,27834.6,0.42978000000000005
2016-09-22,30248.5,1951.0,4413.333333333333,14741.666666666666,0.5161666666666667
2016-09-23,30254.5,1952.0,7302.5,18647.0,0.14038333333333333
2016-09-24,30260.5,1953.0,10483.333333333334,27089.166666666668,0.13123333333333334
2016-09-25,30266.0,1954.0,7339.0,23382.4,0.07740000000000001
2016-09-26,30270.0,1955.0,11105.666666666666,34357.666666666664,0.16843333333333335
2016-09-27,30293.0,1956.0,9990.232558139534,24369.25581395349,0.2804139534883721
2016-09-28,30318.0,1957.0,7485.857142857143,21027.14285714286,0.5075857142857144
2016-09-29,30326.0,1958.0,5890.0,15505.333333333334,0.4155444444444445
2016-09-30,30336.5,1959.0,14841.5,35183.0,-0.2212833333333333
2016-10-01,30346.0,1960.0,10350.42857142857,26288.428571428572,0.14641428571428575
2016-10-02,30352.0,1961.0,12494.2,33800.8,0.4777600000000001
2016-10-03,30356.0,1962.0,7443.0,18468.333333333332,0.11349999999999999
2016-10-04,30360.5,1963.0,6699.666666666667,16570.166666666668,0.5131
